timestamp,value
2014-02-01T20:15:32-08:00,80.215675
2014-02-01T20:18:19-08:00,80.215309
2014-02-01T20:20:59-08:00,80.214188
2014-02-01T20:23:50-08:00,80.214935
2014-02-01T20:26:44-08:00,80.214935
2014-02-01T20:29:28-08:00,80.214188
2014-02-01T20:32:05-08:00,80.214935
2014-02-01T20:34:48-08:00,80.215309
2014-02-01T20:37:21-08:00,80.215675
2014-02-01T20:40:01-08:00,80.214935
2014-02-01T20:42:32-08:00,80.214935
2014-02-01T20:45:15-08:00,80.214561
2014-02-01T20:47:49-08:00,80.215309
2014-02-01T20:50:32-08:00,80.214561
2014-02-01T20:53:18-08:00,80.215675
2014-02-01T20:56:00-08:00,80.214561
2014-02-01T20:58:54-08:00,80.214561
2014-02-01T21:01:47-08:00,80.214935
2014-02-01T21:04:32-08:00,80.216423
2014-02-01T21:07:07-08:00,80.214188
2014-02-01T21:09:48-08:00,80.216797
2014-02-01T21:12:21-08:00,80.214188
2014-02-01T21:15:01-08:00,80.216797
2014-02-01T21:17:32-08:00,80.215675
2014-02-01T21:20:16-08:00,80.215309
2014-02-01T21:22:50-08:00,80.214561
2014-02-01T21:25:33-08:00,80.214935
2014-02-01T21:28:19-08:00,80.216423
2014-02-01T21:31:02-08:00,80.214935
2014-02-01T21:33:53-08:00,80.216423
2014-02-01T21:36:47-08:00,80.215675
2014-02-01T21:39:34-08:00,80.216049
2014-02-01T21:42:09-08:00,80.214561
2014-02-01T21:44:50-08:00,80.215309
2014-02-01T21:47:23-08:00,80.214188
2014-02-01T21:50:04-08:00,80.214561
2014-02-01T21:52:37-08:00,80.216049
2014-02-01T21:55:21-08:00,80.214935
2014-02-01T21:58:02-08:00,80.215309
2014-02-01T22:00:39-08:00,80.216797
2014-02-01T22:03:29-08:00,80.217171
2014-02-01T22:06:19-08:00,80.215675
2014-02-01T22:09:06-08:00,80.216797
2014-02-01T22:11:55-08:00,80.216797
2014-02-01T22:14:40-08:00,80.214561
2014-02-01T22:17:15-08:00,80.214561
2014-02-01T22:19:54-08:00,80.216049
2014-02-01T22:22:28-08:00,80.214188
2014-02-01T22:25:12-08:00,80.216797
2014-02-01T22:27:45-08:00,80.214561
2014-02-01T22:30:27-08:00,80.216049
2014-02-01T22:33:12-08:00,80.217171
2014-02-01T22:35:50-08:00,80.214561
2014-02-01T22:38:42-08:00,80.217171
2014-02-01T22:41:39-08:00,80.217171
2014-02-01T22:44:24-08:00,80.216797
2014-02-01T22:47:02-08:00,80.216049
2014-02-01T22:49:45-08:00,80.215309
2014-02-01T22:52:17-08:00,80.214188
2014-02-01T22:54:57-08:00,80.214188
2014-02-01T22:57:31-08:00,80.217537
2014-02-01T23:00:15-08:00,80.214561
2014-02-01T23:02:49-08:00,80.214935
2014-02-01T23:05:32-08:00,80.216423
2014-02-01T23:08:17-08:00,80.214935
2014-02-01T23:10:59-08:00,80.215309
2014-02-01T23:13:51-08:00,80.216049
2014-02-01T23:16:45-08:00,80.213821
2014-02-01T23:19:28-08:00,80.214188
2014-02-01T23:22:04-08:00,80.213821
2014-02-01T23:24:47-08:00,80.216797
2014-02-01T23:27:19-08:00,80.213821
2014-02-01T23:29:58-08:00,80.214188
2014-02-01T23:32:30-08:00,80.216423
2014-02-01T23:35:13-08:00,80.214935
2014-02-01T23:37:47-08:00,80.215309
2014-02-01T23:40:30-08:00,80.215309
2014-02-01T23:43:16-08:00,80.216797
2014-02-01T23:45:57-08:00,80.214561
2014-02-01T23:48:50-08:00,80.215675
2014-02-01T23:51:46-08:00,80.214188
2014-02-01T23:54:32-08:00,80.216423
2014-02-01T23:57:07-08:00,80.216049
2014-02-01T23:59:50-08:00,80.216423
2014-02-02T00:02:22-08:00,80.216423
2014-02-02T00:05:03-08:00,80.213821
2014-02-02T00:07:34-08:00,80.213448
2014-02-02T00:10:19-08:00,80.213821
2014-02-02T00:12:59-08:00,80.214935
2014-02-02T00:15:39-08:00,80.214188
2014-02-02T00:18:30-08:00,80.213821
2014-02-02T00:21:21-08:00,80.214188
2014-02-02T00:24:07-08:00,80.214561
2014-02-02T00:26:56-08:00,80.215675
2014-02-02T00:29:40-08:00,80.216049
2014-02-02T00:32:13-08:00,80.216797
2014-02-02T00:34:57-08:00,80.214188
2014-02-02T00:37:29-08:00,80.214188
2014-02-02T00:40:11-08:00,80.214935
2014-02-02T00:42:40-08:00,80.215675
2014-02-02T00:45:25-08:00,80.213448
2014-02-02T00:48:11-08:00,80.216797
2014-02-02T00:50:47-08:00,80.215675
2014-02-02T00:53:35-08:00,80.213821
2014-02-02T00:56:34-08:00,80.216423
2014-02-02T00:59:19-08:00,80.215309
2014-02-02T01:02:01-08:00,80.214188
2014-02-02T01:04:43-08:00,80.214188
2014-02-02T01:07:14-08:00,80.215675
2014-02-02T01:09:53-08:00,80.214561
2014-02-02T01:12:26-08:00,80.216049
2014-02-02T01:15:08-08:00,80.216797
2014-02-02T01:17:38-08:00,80.216423
2014-02-02T01:20:23-08:00,80.215309
2014-02-02T01:23:03-08:00,80.216423
2014-02-02T01:25:42-08:00,80.214188
2014-02-02T01:28:31-08:00,80.213821
2014-02-02T01:31:27-08:00,80.214561
2014-02-02T01:34:12-08:00,80.214935
2014-02-02T01:36:58-08:00,80.216423
2014-02-02T01:39:40-08:00,80.214935
2014-02-02T01:42:13-08:00,80.214935
2014-02-02T01:44:54-08:00,80.214188
2014-02-02T01:47:28-08:00,80.214935
2014-02-02T01:50:13-08:00,80.214561
2014-02-02T01:52:46-08:00,80.216049
2014-02-02T01:55:32-08:00,80.214561
2014-02-02T01:58:19-08:00,80.216797
2014-02-02T02:01:03-08:00,80.213821
2014-02-02T02:03:55-08:00,80.213821
2014-02-02T02:06:49-08:00,80.214561
2014-02-02T02:09:34-08:00,80.216797
2014-02-02T02:12:09-08:00,80.214935
2014-02-02T02:14:51-08:00,80.216423
2014-02-02T02:17:25-08:00,80.216049
2014-02-02T02:20:07-08:00,80.216423
2014-02-02T02:22:38-08:00,80.214188
2014-02-02T02:25:22-08:00,80.216423
2014-02-02T02:28:04-08:00,80.214188
2014-02-02T02:30:42-08:00,80.213448
2014-02-02T02:33:30-08:00,80.215675
2014-02-02T02:36:24-08:00,80.215675
2014-02-02T02:39:14-08:00,80.213821
2014-02-02T02:41:59-08:00,80.215675
2014-02-02T02:44:44-08:00,80.214188
2014-02-02T02:47:16-08:00,80.216049
2014-02-02T02:49:56-08:00,80.213448
2014-02-02T02:52:30-08:00,80.216423
2014-02-02T02:55:13-08:00,80.213074
2014-02-02T02:57:47-08:00,80.215675
2014-02-02T03:00:29-08:00,80.216049
2014-02-02T03:03:17-08:00,80.214188
2014-02-02T03:05:59-08:00,80.213448
2014-02-02T03:08:54-08:00,80.213448
2014-02-02T03:11:49-08:00,80.213448
2014-02-02T03:14:35-08:00,80.212334
2014-02-02T03:17:10-08:00,80.213821
2014-02-02T03:19:53-08:00,80.215675
2014-02-02T03:22:26-08:00,80.213074
2014-02-02T03:25:09-08:00,80.213821
2014-02-02T03:27:38-08:00,80.213821
2014-02-02T03:30:25-08:00,80.213448
2014-02-02T03:33:10-08:00,80.214561
2014-02-02T03:35:49-08:00,80.213448
2014-02-02T03:38:40-08:00,80.215309
2014-02-02T03:41:39-08:00,80.214935
2014-02-02T03:44:26-08:00,80.213074
2014-02-02T03:47:04-08:00,80.213074
2014-02-02T03:49:47-08:00,80.214188
2014-02-02T03:52:20-08:00,80.213074
2014-02-02T03:55:00-08:00,80.215675
2014-02-02T03:57:34-08:00,80.213074
2014-02-02T04:00:20-08:00,80.213821
2014-02-02T04:03:00-08:00,80.215309
2014-02-02T04:05:41-08:00,80.2127
2014-02-02T04:08:32-08:00,80.213821
2014-02-02T04:11:29-08:00,80.215309
2014-02-02T04:14:16-08:00,80.215309
2014-02-02T04:17:01-08:00,80.213074
2014-02-02T04:19:45-08:00,80.214188
2014-02-02T04:22:19-08:00,80.214561
2014-02-02T04:25:02-08:00,80.212334
2014-02-02T04:27:33-08:00,80.214561
2014-02-02T04:30:17-08:00,80.215309
2014-02-02T04:32:54-08:00,80.213074
2014-02-02T04:35:35-08:00,80.213074
2014-02-02T04:38:23-08:00,80.21196
2014-02-02T04:41:11-08:00,80.213448
2014-02-02T04:44:03-08:00,80.213448
2014-02-02T04:46:54-08:00,80.214935
2014-02-02T04:49:38-08:00,80.2127
2014-02-02T04:52:13-08:00,80.214561
2014-02-02T04:54:55-08:00,80.2127
2014-02-02T04:57:27-08:00,80.213821
2014-02-02T05:00:09-08:00,80.213448
2014-02-02T05:02:41-08:00,80.214935
2014-02-02T05:05:27-08:00,80.214561
2014-02-02T05:08:14-08:00,80.213821
2014-02-02T05:10:50-08:00,80.213821
2014-02-02T05:13:39-08:00,80.213821
2014-02-02T05:16:38-08:00,80.213074
2014-02-02T05:19:25-08:00,80.215309
2014-02-02T05:22:04-08:00,80.213821
2014-02-02T05:24:47-08:00,80.215309
2014-02-02T05:27:20-08:00,80.213821
2014-02-02T05:30:01-08:00,80.214561
2014-02-02T05:32:34-08:00,80.213448
2014-02-02T05:35:18-08:00,80.213448
2014-02-02T05:37:57-08:00,80.2127
2014-02-02T05:40:38-08:00,80.213821
2014-02-02T05:43:29-08:00,80.214188
2014-02-02T05:46:19-08:00,80.213074
2014-02-02T05:49:08-08:00,80.215309
2014-02-02T05:51:57-08:00,80.215309
2014-02-02T05:54:39-08:00,80.213821
2014-02-02T05:57:13-08:00,80.212334
2014-02-02T05:59:56-08:00,80.215309
2014-02-02T06:02:28-08:00,80.213821
2014-02-02T06:05:13-08:00,80.213821
2014-02-02T06:07:46-08:00,80.213821
2014-02-02T06:10:33-08:00,80.213821
2014-02-02T06:13:22-08:00,80.214935
2014-02-02T06:16:09-08:00,80.213448
2014-02-02T06:19:12-08:00,80.213074
2014-02-02T06:22:02-08:00,80.213074
2014-02-02T06:24:46-08:00,80.212334
2014-02-02T06:27:20-08:00,80.215309
2014-02-02T06:30:04-08:00,80.2127
2014-02-02T06:32:36-08:00,80.213448
2014-02-02T06:35:21-08:00,80.213074
2014-02-02T06:38:06-08:00,80.214561
2014-02-02T06:40:44-08:00,80.2127
2014-02-02T06:43:33-08:00,80.212334
2014-02-02T06:46:30-08:00,80.212334
2014-02-02T06:49:14-08:00,80.213074
2014-02-02T06:51:59-08:00,80.215309
2014-02-02T06:54:42-08:00,80.213821
2014-02-02T06:57:15-08:00,80.213074
2014-02-02T06:59:54-08:00,80.213074
2014-02-02T07:02:26-08:00,80.214188
2014-02-02T07:05:10-08:00,80.213448
2014-02-02T07:07:46-08:00,80.215309
2014-02-02T07:10:32-08:00,80.215675
2014-02-02T07:13:23-08:00,80.214561
2014-02-02T07:16:12-08:00,80.2127
2014-02-02T07:19:02-08:00,80.213821
2014-02-02T07:21:54-08:00,80.214561
2014-02-02T07:24:39-08:00,80.214561
2014-02-02T07:27:13-08:00,80.2127
2014-02-02T07:29:54-08:00,80.214561
2014-02-02T07:32:27-08:00,80.212334
2014-02-02T07:35:13-08:00,80.212334
2014-02-02T07:37:46-08:00,80.213074
2014-02-02T07:40:33-08:00,80.213074
2014-02-02T07:43:20-08:00,80.213821
2014-02-02T07:46:07-08:00,80.214188
2014-02-02T07:49:03-08:00,80.214935
2014-02-02T07:51:53-08:00,80.214561
2014-02-02T07:54:40-08:00,80.212334
2014-02-02T07:57:15-08:00,80.214188
2014-02-02T07:59:57-08:00,80.214935
2014-02-02T08:02:30-08:00,80.214188
2014-02-02T08:05:13-08:00,80.214935
2014-02-02T08:07:49-08:00,80.2127
2014-02-02T08:10:35-08:00,80.214561
2014-02-02T08:13:29-08:00,80.214561
2014-02-02T08:16:23-08:00,80.213821
2014-02-02T08:19:11-08:00,80.214935
2014-02-02T08:21:57-08:00,80.2127
2014-02-02T08:24:42-08:00,80.214935
2014-02-02T08:27:17-08:00,80.215309
2014-02-02T08:29:59-08:00,80.213448
2014-02-02T08:32:31-08:00,80.215309
2014-02-02T08:35:16-08:00,80.213821
2014-02-02T08:37:55-08:00,80.212334
2014-02-02T08:40:36-08:00,80.2127
2014-02-02T08:43:24-08:00,80.213821
2014-02-02T08:46:12-08:00,80.213821
2014-02-02T08:49:02-08:00,80.212334
2014-02-02T08:51:54-08:00,80.213448
2014-02-02T08:54:41-08:00,80.212334
2014-02-02T08:57:16-08:00,80.213448
2014-02-02T08:59:59-08:00,80.212334
2014-02-02T09:02:32-08:00,80.212334
2014-02-02T09:05:17-08:00,80.213074
2014-02-02T09:07:58-08:00,80.213074
2014-02-02T09:10:40-08:00,80.214561
2014-02-02T09:13:33-08:00,80.213448
2014-02-02T09:16:32-08:00,80.212334
2014-02-02T09:19:18-08:00,80.213074
2014-02-02T09:22:00-08:00,80.215309
2014-02-02T09:24:46-08:00,80.216797
2014-02-02T09:27:20-08:00,80.216049
2014-02-02T09:30:02-08:00,80.216797
2014-02-02T09:32:34-08:00,80.217171
2014-02-02T09:35:20-08:00,80.216049
2014-02-02T09:38:03-08:00,80.209358
2014-02-02T09:40:42-08:00,80.198204
